ID,Nombre,Marca,Categoria,Precio Lista,Precio Venta,Descuento %,URL Imagen,URL Producto
51360,Camiseta Slim Estampada Pica Pau Run,RESERVA,Reserva > Masculino > Camisetas > Coleção,299,268.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12450506/0097582886_01.jpg?v=639072077660270000,https://www.usereserva.com/camiseta-slim-estampada-pica-pau-run-0097582-886/p
79878,Short Praia Liso Premium,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,499,348.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12282373/0087519010_01.jpg?v=639065176447700000,https://www.usereserva.com/short-praia-liso-premium-0087519-010/p
84024,Bermuda Malha Textura,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,399,318.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12493571/0098941757_01.jpg?v=639071984065330000,https://www.usereserva.com/bermuda-malha-textura-0098941-757/p
52716,Eau Parfum Sepia 100ml,RESERVA,Reserva > Acessórios > Cosmeticos > Coleção,459,459,0,https://lojausereserva.vtexassets.com/arquivos/ids/12502108/0103244035_01.jpg?v=639110102636700000,https://www.usereserva.com/eau-parfum-sepia-100ml-0103244-035/p
74086,Oculos De Sol Reserva Square,RESERVA,Reserva > Acessórios > Óculos > Coleção,649,299.9,54,https://lojausereserva.vtexassets.com/arquivos/ids/11992710/0074151853_01.jpg?v=639052023313430000,https://www.usereserva.com/oculos-de-sol-reserva-square-0074151-853/p
49829,Camisa Ml Linho Tech,RESERVA,Reserva > Masculino > Camisas > Promoção,999,599.9,40,https://lojausereserva.vtexassets.com/arquivos/ids/12375269/0092361014_01.jpg?v=639052029508230000,https://www.usereserva.com/camisa-ml-linho-tech-0092361-014/p
51132,Polo Enxuto Friso Unico,RESERVA,Reserva > Masculino > Polos > Coleção,259,206.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12437233/0096529920_01.jpg?v=639072056040330000,https://www.usereserva.com/polo-enxuto-friso-unico-0096529-920/p
83673,Camisa Mc Quadrile,RESERVA,Reserva > Masculino > Camisas > Coleção,499,398.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12444634/0097755918_01.jpg?v=639072084862170000,https://www.usereserva.com/camisa-mc-quadrile-0097755-918/p
84049,Camisa Mc Como,RESERVA,Reserva > Masculino > Camisas > Coleção,359,286.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12437515/0099011010_01.jpg?v=639071987579470000,https://www.usereserva.com/camisa-mc-como-0099011-010/p
81940,Camiseta Pima Diagonal,RESERVA,Reserva > Masculino > Camisetas > Coleção,399,199.9,50,https://lojausereserva.vtexassets.com/arquivos/ids/12371221/0092967959_01.jpg?v=639072038023530000,https://www.usereserva.com/camiseta-pima-diagonal-0092967-959/p
83976,Camisa Mc Linho,RESERVA,Reserva > Masculino > Camisas > Coleção,699,699,0,https://lojausereserva.vtexassets.com/arquivos/ids/12448063/0098590040_01.jpg?v=639071937259930000,https://www.usereserva.com/camisa-mc-linho-0098590-040/p
89268,Regata Basica Bold Dry,RESERVA,Reserva > Masculino > Camisetas > Coleção,179,179,0,https://lojausereserva.vtexassets.com/arquivos/ids/12461788/0099894014_01.jpg?v=639080624013470000,https://www.usereserva.com/regata-basica-bold-dry-0099894-014/p
83835,Regata Malha Linho,RESERVA,Reserva > Masculino > Camisetas > Coleção,259,181.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12498246/0098277313_01.jpg?v=639071915688330000,https://www.usereserva.com/regata-malha-linho-0098277-313/p
51177,Regata Bristol,RESERVA,Reserva > Masculino > Camisetas > Coleção,199,158.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12437545/0100784040_01.jpg?v=639036817754130000,https://www.usereserva.com/regata-bristol-0100784-040/p
56584,Camisa Oxford Elastano Cores,RESERVA,Reserva > Masculino > Camisas > Coleção,569,569,0,https://lojausereserva.vtexassets.com/arquivos/ids/10746220/0022156040_01.jpg?v=639098813159270000,https://www.usereserva.com/camisa-oxford-elastano-cores-0022156-040/p
51170,Camisa Ml Linho Pienza,RESERVA,Reserva > Masculino > Camisas > Coleção,659,659,0,https://lojausereserva.vtexassets.com/arquivos/ids/12437579/0098588014_01.jpg?v=639071937250100000,https://www.usereserva.com/camisa-ml-linho-pienza-0098588-014/p
88538,Calça Sarja 5 Pockets Elastano Skinny Color,RESERVA,Reserva > Masculino > Calças > Coleção,499,499,0,https://lojausereserva.vtexassets.com/arquivos/ids/10738815/0035487329_01.jpg?v=639098813186730000,https://www.usereserva.com/calca-sarja-5-pockets-elastano-skinny-color-0035487-329/p
84059,Bermuda Moletom London,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,259,206.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12493174/0099222037_01.jpg?v=639036832687070000,https://www.usereserva.com/bermuda-moletom-london-0099222-037/p
47441,Calca Jeans Slim Relaxed Nico,RESERVA,Reserva > Masculino > Calças > Coleção,599,538.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12279090/0085663330_01.jpg?v=639065074903230000,https://www.usereserva.com/calca-jeans-slim-relaxed-nico-0085663-330/p
52324,Sunga Lisa Galao Lateral,RESERVA,Reserva > Masculino > Sungas > Coleção,289,289,0,https://lojausereserva.vtexassets.com/arquivos/ids/12493193/0097934040_01.jpg?v=639071895872970000,https://www.usereserva.com/sunga-lisa-galao-lateral-0097934-040/p
83421,Polo Pima Tech,RESERVA,Reserva > Masculino > Polos > Coleção,699,699,0,https://lojausereserva.vtexassets.com/arquivos/ids/12436761/0096851014_01.jpg?v=639072061405270000,https://www.usereserva.com/polo-pima-tech-0096851-014/p
89191,Camiseta Listrado Oliveiras,RESERVA,Reserva > Masculino > Camisetas > Coleção,299,268.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12449371/0097991757_01.jpg?v=639071899565330000,https://www.usereserva.com/camiseta-listrado-oliveiras-0097991-757/p
51157,Camisa Mc Nova Paraty,RESERVA,Reserva > Masculino > Camisas > Promoção,359,286.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12438314/0098061312_01.jpg?v=639071908451900000,https://www.usereserva.com/camisa-mc-nova-paraty-0098061-312/p
10932,Calça Jeans 5 Pockets Elastano Skinny Passa Quatro,RESERVA,Reserva > Masculino > Calças > Coleção,699,489.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/11802552/0048464330_01.jpg?v=639036488033630000,https://www.usereserva.com/calca-jeans-5-pockets-elastano-skinny-passa-quatro-0048464-330/p
51362,Bermuda De Praia Pena Liso,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,599,418.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12476809/0097761005_01.jpg?v=639072084872370000,https://www.usereserva.com/bermuda-de-praia-pena-liso-0097761-005/p
51283,Calca Jeans Slim Sky,RESERVA,Reserva > Masculino > Calças > Coleção,799,399.9,50,https://lojausereserva.vtexassets.com/arquivos/ids/12446428/0096657330_01.jpg?v=639072061388870000,https://www.usereserva.com/calca-jeans-slim-sky-0096657-330/p
49840,Camiseta Pima Diagonal,RESERVA,Reserva > Masculino > Camisetas > Coleção,399,399,0,https://lojausereserva.vtexassets.com/arquivos/ids/12403565/0092967040_01.jpg?v=639098818882100000,https://www.usereserva.com/camiseta-pima-diagonal-0092967-040/p
45176,Tenis Rsv Rover V,RESERVA GO,GO > Masculino > Tênis > Coleção,699,699,0,https://lojausereserva.vtexassets.com/arquivos/ids/12194822/0088157040_01.jpg?v=639130059271000000,https://www.usereserva.com/tenis-rsv-rover-v-0088157-040/p
104928,Sueter Moletom Basico New,RESERVA,Reserva > Masculino > Casacos e jaquetas > Coleção,399,399,0,https://lojausereserva.vtexassets.com/arquivos/ids/12604014/0101498040_01.jpg?v=639098824179100000,https://www.usereserva.com/sueter-moletom-basico-new-0101498-040/p
75339,Camiseta Malha Pessego,RESERVA,Reserva > Masculino > Camisetas > Coleção,239,239,0,https://lojausereserva.vtexassets.com/arquivos/ids/12124836/0076576312_01.jpg?v=639071217403770000,https://www.usereserva.com/camiseta-malha-pessego-0076576-312/p
51920,Polo Class Linum,RESERVA,Reserva > Masculino > Polos > Coleção,399,318.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12477179/0097537313_01.jpg?v=639072074035970000,https://www.usereserva.com/polo-class-linum-0097537-313/p
62986,Camisa Mc Pf Oxford Color,RESERVA,Reserva > Masculino > Camisas > Coleção,449,449,0,https://lojausereserva.vtexassets.com/arquivos/ids/12097750/0046782040_01.jpg?v=639098813256530000,https://www.usereserva.com/camisa-mc-pf-oxford-color-0046782-040/p
101883,Kit 2 Camisas Oxford Sport,RESERVA,Reserva > Masculino > Camisas > Promoção,998,847.9,15,https://lojausereserva.vtexassets.com/arquivos/ids/12524819/kit0003574096_01.jpg?v=639039400527230000,https://www.usereserva.com/kit-2-camisas-oxford-sport-kit0003574-096/p
47249,Camisa Ml Linho Tinturado,RESERVA,Reserva > Masculino > Camisas > Coleção,799,558.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12269940/0087387387_01.jpg?v=639065169163530000,https://www.usereserva.com/camisa-ml-linho-tinturado-0087387-387/p
66109,Bermuda Casual Linho Ii,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,659,659,0,https://lojausereserva.vtexassets.com/arquivos/ids/10732812/0058626014_01.jpg?v=639098813373300000,https://www.usereserva.com/bermuda-casual-linho-ii-0058626-014/p
98819,Camiseta Reserva Blue Bird,RESERVA,Reserva > Masculino > Camisetas > Coleção,199,199,0,https://lojausereserva.vtexassets.com/arquivos/ids/12537354/0102245330_01.jpg?v=639071996652530000,https://www.usereserva.com/camiseta-reserva-blue-bird-0102245-330/p
51411,Camisa Mc Linho Pienza,RESERVA,Reserva > Masculino > Camisas > Coleção,559,559,0,https://lojausereserva.vtexassets.com/arquivos/ids/12454916/0098593010_01.jpg?v=639071940819870000,https://www.usereserva.com/camisa-mc-linho-pienza-0098593-010/p
65824,Polo Piquet Enxuto,RESERVA,Reserva > Masculino > Polos > Coleção,349,349,0,https://lojausereserva.vtexassets.com/arquivos/ids/11728768/0056887040_01.jpg?v=639098823875030000,https://www.usereserva.com/polo-piquet-enxuto-0056887-040/p
11288,Camisa Mc Pf Oxford Color,RESERVA,Reserva > Masculino > Camisas > Coleção,449,449,0,https://lojausereserva.vtexassets.com/arquivos/ids/11651060/0046782047_01.jpg?v=639098813254200000,https://www.usereserva.com/camisa-mc-pf-oxford-color-0046782-047/p
98710,Bermuda Casual Copper,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,359,250.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12628445/0097896312_01.jpg?v=639099615841670000,https://www.usereserva.com/bermuda-casual-copper-0097896-312/p
10924,Calça Jeans 5 Pockets Elastano Estique-se Muriqui,RESERVA,Reserva > Masculino > Calças > Coleção,799,799,0,https://lojausereserva.vtexassets.com/arquivos/ids/11802133/0048455330_01.jpg?v=639036470530700000,https://www.usereserva.com/calca-jeans-5-pockets-elastano-estique-se-muriqui-0048455-330/p
63619,Polo Pf Visco Piquet,RESERVA,Reserva > Masculino > Polos > Coleção,359,251.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/11250357/0049377312_01.jpg?v=639071174174300000,https://www.usereserva.com/polo-pf-visco-piquet-0049377-312/p
98708,Bermuda Sarja Color,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,399,278.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12540260/0097878411_04.jpg?v=639072088414330000,https://www.usereserva.com/bermuda-sarja-color-0097878-411/p
75331,Camiseta Malha Pessego,RESERVA,Reserva > Masculino > Camisetas > Coleção,239,239,0,https://lojausereserva.vtexassets.com/arquivos/ids/12086494/0076576017_01.jpg?v=639071217401700000,https://www.usereserva.com/camiseta-malha-pessego-0076576-017/p
51580,Camiseta Regular Binado Montreal,RESERVA,Reserva > Masculino > Camisetas > Coleção,299,238.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12463246/0096484312_01.jpg?v=639072056013900000,https://www.usereserva.com/camiseta-regular-binado-montreal-0096484-312/p
51282,Jaqueta Overshirt Cozy,RESERVA,Reserva > Masculino > Casacos e jaquetas > Coleção,1699,1188.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12445792/0096989411_01.jpg?v=639072061454000000,https://www.usereserva.com/jaqueta-overshirt-cozy-0096989-411/p
66371,Cueca Boxer Algodão Reserva,RESERVA,Reserva > Masculino > Cuecas > Coleção,89,89,0,https://lojausereserva.vtexassets.com/arquivos/ids/11148635/0059183014_01.jpg?v=639071186723300000,https://www.usereserva.com/cueca-boxer-algodao-reserva-0059183-014/p
49905,Tricot Basico Gola V,RESERVA,Reserva > Masculino > Casacos e jaquetas > Coleção,399,318.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12377053/0090702040_01.jpg?v=639072025392230000,https://www.usereserva.com/tricot-basico-gola-v-0090702-040/p
83040,Camisa Ml Linho Basico,RESERVA,Reserva > Masculino > Camisas > Coleção,799,799,0,https://lojausereserva.vtexassets.com/arquivos/ids/12446445/0094578312_02.jpg?v=639071233559370000,https://www.usereserva.com/camisa-ml-linho-basico-0094578-312/p
2599,Camisa Oxford Elastano Cores,RESERVA,Reserva > Masculino > Camisas > Coleção,569,569,0,https://lojausereserva.vtexassets.com/arquivos/ids/10746213/0022156014_01.jpg?v=639098813146970000,https://www.usereserva.com/camisa-oxford-elastano-cores-0022156-014/p
104429,Camiseta Pima Cores,RESERVA,Reserva > Masculino > Camisetas > Coleção,359,359,0,https://lojausereserva.vtexassets.com/arquivos/ids/12579331/0101422886_01.jpg?v=639098820545900000,https://www.usereserva.com/camiseta-pima-cores-0101422-886/p
43998,Polo Botafogo Pp Patch,RESERVA,Reserva > Masculino > Polos > Coleção,269,269,0,https://lojausereserva.vtexassets.com/arquivos/ids/12169186/0087540040_01.jpg?v=639052028305730000,https://www.usereserva.com/polo-botafogo-pp-patch-0087540-040/p
98838,Camiseta Reserva Blue Bird,RESERVA,Reserva > Masculino > Camisetas > Coleção,199,199,0,https://lojausereserva.vtexassets.com/arquivos/ids/12537392/0102245017_01.jpg?v=639071996653000000,https://www.usereserva.com/camiseta-reserva-blue-bird-0102245-017/p
85240,Camisa Oxford Sport,RESERVA,Reserva > Masculino > Camisas > Coleção,499,499,0,https://lojausereserva.vtexassets.com/arquivos/ids/11897115/3574006_01.jpg?v=639077225610800000,https://www.usereserva.com/camisa-oxford-sport-3574-006/p
51289,Camisa Mc Tricot Nervuras,RESERVA,Reserva > Masculino > Camisas > Coleção,799,718.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12445291/0097549369_01.jpg?v=639072074062200000,https://www.usereserva.com/camisa-mc-tricot-nervuras-0097549-369/p
66116,Bermuda Casual Linho Ii,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,659,659,0,https://lojausereserva.vtexassets.com/arquivos/ids/12398173/0058626312_01.jpg?v=639098813424730000,https://www.usereserva.com/bermuda-casual-linho-ii-0058626-312/p
49838,Polo Pima Diagonal,RESERVA,Reserva > Masculino > Polos > Coleção,599,418.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12371256/0092965959_01.jpg?v=639072036408570000,https://www.usereserva.com/polo-pima-diagonal-0092965-959/p
83941,Camiseta Regular Vento,RESERVA,Reserva > Masculino > Camisetas > Coleção,159,142.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12437951/0098490010_01.jpg?v=639071931922030000,https://www.usereserva.com/camiseta-regular-vento-0098490-010/p
12009,Camiseta Estonada Brasa Stoned,RESERVA,Reserva > Masculino > Camisetas > Coleção,239,239,0,https://lojausereserva.vtexassets.com/arquivos/ids/11663734/0052733564_01.jpg?v=639098818656500000,https://www.usereserva.com/camiseta-estonada-brasa-stoned-0052733-564/p
51544,Jaqueta Corta Vento Ripstop,RESERVA,Reserva > Masculino > Casacos e jaquetas > Coleção,1199,1199,0,https://lojausereserva.vtexassets.com/arquivos/ids/12461110/0097778466_01.jpg?v=639072086750900000,https://www.usereserva.com/jaqueta-corta-vento-ripstop-0097778-466/p
104845,Tricot Full Ziper Mescla Touch,RESERVA,Reserva > Masculino > Casacos e jaquetas > Coleção,599,599,0,https://lojausereserva.vtexassets.com/arquivos/ids/12601752/0100609312_01.jpg?v=639098824095230000,https://www.usereserva.com/tricot-full-ziper-mescla-touch-0100609-312/p
47556,Calca Indaia,RESERVA,Reserva > Masculino > Calças > Coleção,899,899,0,https://lojausereserva.vtexassets.com/arquivos/ids/12284969/0088585312_01.jpg?v=639071228084170000,https://www.usereserva.com/calca-indaia-0088585-312/p
104858,Jaqueta Utilitaria Sarja,RESERVA,Reserva > Masculino > Casacos e jaquetas > Coleção,1499,1499,0,https://lojausereserva.vtexassets.com/arquivos/ids/12601825/0100436195_01.jpg?v=639124617840830000,https://www.usereserva.com/jaqueta-utilitaria-sarja-0100436-195/p
74108,Oculos De Sol Reserva Konvoy,RESERVA,Reserva > Acessórios > Óculos > Coleção,649,299.9,54,https://lojausereserva.vtexassets.com/arquivos/ids/12337945/0074154024_01.jpg?v=639036789082430000,https://www.usereserva.com/oculos-de-sol-reserva-konvoy-0074154-024/p
81228,Jaqueta Trucker Couro Chamois,RESERVA,Reserva > Masculino > Casacos e jaquetas > Coleção,8499,8499,0,https://lojausereserva.vtexassets.com/arquivos/ids/12375876/0090786312_01.jpg?v=639123057206430000,https://www.usereserva.com/jaqueta-trucker-couro-chamois-0090786-312/p
51288,Camiseta Piquet Flame,RESERVA,Reserva > Masculino > Camisetas > Coleção,299,268.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12445287/0097534312_01.jpg?v=639072072383970000,https://www.usereserva.com/camiseta-piquet-flame-0097534-312/p
81391,Camisa Ml Oxford Premium,RESERVA,Reserva > Masculino > Camisas > Coleção,499,499,0,https://lojausereserva.vtexassets.com/arquivos/ids/12463262/0091012006_01.jpg?v=639098816842830000,https://www.usereserva.com/camisa-ml-oxford-premium-0091012-006/p
104059,Camisa Ml Nova Paraty,RESERVA,Reserva > Masculino > Camisas > Promoção,459,274.9,40,https://lojausereserva.vtexassets.com/arquivos/ids/12539862/0098058886_01.jpg?v=639071904890900000,https://www.usereserva.com/camisa-ml-nova-paraty-0098058-886/p
84097,Bone Sarja Color Bordado Pica-pau,RESERVA,Reserva > Acessórios > Boné > Coleção,299,299,0,https://lojausereserva.vtexassets.com/arquivos/ids/12481358/0099444010_01.jpg?v=639110100845900000,https://www.usereserva.com/bone-sarja-color-bordado-pica-pau-0099444-010/p
89239,Camiseta Super Slim Careca,RESERVA,Reserva > Masculino > Camisetas > Coleção,199,178.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12437940/0098492545_01.jpg?v=639036817879970000,https://www.usereserva.com/camiseta-super-slim-careca-0098492-545/p
78228,Bone Sarja Bordado Pica Pau,RESERVA,Reserva > Acessórios > Boné > Coleção,249,249,0,https://lojausereserva.vtexassets.com/arquivos/ids/12210708/0083818312_01.jpg?v=639071226397700000,https://www.usereserva.com/bone-sarja-bordado-pica-pau-0083818-312/p
51333,Camisa Ml Linho Estampada Indigo  Bloom,RESERVA,Reserva > Masculino > Camisas > Coleção,899,539.9,40,https://lojausereserva.vtexassets.com/arquivos/ids/12449351/0098831312_01.jpg?v=639071947995630000,https://www.usereserva.com/camisa-ml-linho-estampada-indigo--bloom-0098831-312/p
49824,Camisa Ml Enxuto Premium,RESERVA,Reserva > Masculino > Camisas > Coleção,569,569,0,https://lojausereserva.vtexassets.com/arquivos/ids/12375266/0091420040_01.jpg?v=639072030771770000,https://www.usereserva.com/camisa-ml-enxuto-premium-0091420-040/p
104413,Short Praia Liso Premium,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,499,499,0,https://lojausereserva.vtexassets.com/arquivos/ids/12578724/0101322312_01.jpg?v=639098814925200000,https://www.usereserva.com/short-praia-liso-premium-0101322-312/p
44696,Camisa Mc Paraty Contraste,RESERVA,Reserva > Masculino > Camisas > Promoção,399,299.9,25,https://lojausereserva.vtexassets.com/arquivos/ids/12180413/0077618037_01.jpg?v=639065106249400000,https://www.usereserva.com/camisa-mc-paraty-contraste-0077618-037/p
50417,Camiseta Regular Binado Montreal,RESERVA,Reserva > Masculino > Camisetas > Coleção,249,223.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12593489/0092234466_01.jpg?v=639072109993400000,https://www.usereserva.com/camiseta-regular-binado-montreal-0092234-466/p
111007,Camisa Ml Toronto,RESERVA,Reserva > Masculino > Camisas > Coleção,359,359,0,https://lojausereserva.vtexassets.com/arquivos/ids/12629278/0101864312_01.jpg?v=639101376344970000,https://www.usereserva.com/camisa-ml-toronto-0101864-312/p
82332,Polo Piquet Class Rsv,RESERVA,Reserva > Masculino > Polos > Coleção,459,320.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12372955/0093758514_01.jpg?v=639072043481600000,https://www.usereserva.com/polo-piquet-class-rsv-0093758-514/p
105019,Camisa Ml Chino Tinturada,RESERVA,Reserva > Masculino > Camisas > Coleção,559,559,0,https://lojausereserva.vtexassets.com/arquivos/ids/12607502/0097747017_01.jpg?v=639100661722000000,https://www.usereserva.com/camisa-ml-chino-tinturada-0097747-017/p
90553,Polo Pima Piquet,RESERVA,Reserva > Masculino > Polos > Coleção,499,348.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12363371/0092817329_01.jpg?v=639072034418830000,https://www.usereserva.com/polo-pima-piquet-0092817-329/p
51302,Calca Easy Tech,RESERVA,Reserva > Masculino > Calças > Coleção,999,999,0,https://lojausereserva.vtexassets.com/arquivos/ids/12444671/0097777312_01.jpg?v=639072086751100000,https://www.usereserva.com/calca-easy-tech-0097777-312/p
49900,Calca Jeans Super Skinny Lenny,RESERVA,Reserva > Masculino > Calças > Coleção,799,799,0,https://lojausereserva.vtexassets.com/arquivos/ids/12377094/0090609330_01.jpg?v=639072023618230000,https://www.usereserva.com/calca-jeans-super-skinny-lenny-0090609-330/p
47459,Bermuda Casual Iron,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,469,469,0,https://lojausereserva.vtexassets.com/arquivos/ids/12280740/0087126329_01.jpg?v=639065117002770000,https://www.usereserva.com/bermuda-casual-iron-0087126-329/p
71854,Polo Piquet Classica,RESERVA,Reserva > Masculino > Polos > Coleção,299,299,0,https://lojausereserva.vtexassets.com/arquivos/ids/12033378/0067587037_01.jpg?v=639098823898370000,https://www.usereserva.com/polo-piquet-classica-0067587-037/p
104847,Tricot Gola Careca,RESERVA,Reserva > Masculino > Casacos e jaquetas > Coleção,399,399,0,https://lojausereserva.vtexassets.com/arquivos/ids/12602051/0100601357_01.jpg?v=639098824066900000,https://www.usereserva.com/tricot-gola-careca-0100601-357/p
77751,Camisa Oxford Enxuto Conforto,RESERVA,Reserva > Masculino > Camisas > Coleção,589,472.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12279161/0082801014_01.jpg?v=639065113484300000,https://www.usereserva.com/camisa-oxford-enxuto-conforto-0082801-014/p
83730,Bermuda Casual Iron,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,499,398.9,20,https://lojausereserva.vtexassets.com/arquivos/ids/12456348/0097897195_01.jpg?v=639072092035400000,https://www.usereserva.com/bermuda-casual-iron-0097897-195/p
101470,Tricot Gola Careca,RESERVA,Reserva > Masculino > Casacos e jaquetas > Coleção,459,459,0,https://lojausereserva.vtexassets.com/arquivos/ids/12606773/0097732312_01.jpg?v=639100661722630000,https://www.usereserva.com/tricot-gola-careca-0097732-312/p
83776,Sunga Canelada,RESERVA,Reserva > Masculino > Sungas > Coleção,259,180.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12493211/0097928330_01.jpg?v=639071894133270000,https://www.usereserva.com/sunga-canelada-0097928-330/p
47546,Bermuda Indaia,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,769,769,0,https://lojausereserva.vtexassets.com/arquivos/ids/12285538/0088378466_01.jpg?v=639098813549930000,https://www.usereserva.com/bermuda-indaia-0088378-466/p
51578,Short Savana,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,699,488.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12463311/0096210040_01.jpg?v=639072052418400000,https://www.usereserva.com/short-savana-0096210-040/p
104941,Camiseta Regular Waffle,RESERVA,Reserva > Masculino > Camisetas > Coleção,199,199,0,https://lojausereserva.vtexassets.com/arquivos/ids/12605828/0102526040_01.jpg?v=639098822080170000,https://www.usereserva.com/camiseta-regular-waffle-0102526-040/p
77743,Camisa Ml Enxuto Colors,RESERVA,Reserva > Masculino > Camisas > Coleção,559,341.9,39,https://lojausereserva.vtexassets.com/arquivos/ids/12326297/0082802043_01.jpg?v=639071222608670000,https://www.usereserva.com/camisa-ml-enxuto-colors-0082802-043/p
77835,Camisa Ml Enxuto Colors,RESERVA,Reserva > Masculino > Camisas > Promoção,559,397.9,29,https://lojausereserva.vtexassets.com/arquivos/ids/12211252/0083048918_01.jpg?v=639065862365270000,https://www.usereserva.com/camisa-ml-enxuto-colors-0083048-918/p
65957,Calca 5 Pockets Moletom,RESERVA,Reserva > Masculino > Calças > Coleção,659,659,0,https://lojausereserva.vtexassets.com/arquivos/ids/10724985/0057918024_01.jpg?v=639098813364770000,https://www.usereserva.com/calca-5-pockets-moletom-0057918-024/p
83604,Camiseta Slim Estampada Rsv Cutted,RESERVA,Reserva > Masculino > Camisetas > Coleção,219,196.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12463375/0097576234_01.jpg?v=639072077640970000,https://www.usereserva.com/camiseta-slim-estampada-rsv-cutted-0097576-234/p
83764,Camiseta Malha Breeze,RESERVA,Reserva > Masculino > Camisetas > Coleção,259,232.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12477262/0097992312_01.jpg?v=639071899565800000,https://www.usereserva.com/camiseta-malha-breeze-0097992-312/p
89162,Polo Tricot Pinheiros,RESERVA,Reserva > Masculino > Polos > Coleção,599,418.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12462809/0097719004_01.jpg?v=639072083040900000,https://www.usereserva.com/polo-tricot-pinheiros-0097719-004/p
49673,Polo Pima Piquet,RESERVA,Reserva > Masculino > Polos > Coleção,499,348.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12363367/0092817056_01.jpg?v=639072034409700000,https://www.usereserva.com/polo-pima-piquet-0092817-056/p
89193,Camisa Ml Linho,RESERVA,Reserva > Masculino > Camisas > Coleção,799,799,0,https://lojausereserva.vtexassets.com/arquivos/ids/12451708/0098051918_01.jpg?v=639071904834730000,https://www.usereserva.com/camisa-ml-linho-0098051-918/p
51158,Camiseta Estampada Coffee Mode On,RESERVA,Reserva > Masculino > Camisetas > Coleção,199,178.9,10,https://lojausereserva.vtexassets.com/arquivos/ids/12497200/0098107886_01.jpg?v=639071912003800000,https://www.usereserva.com/camiseta-estampada-coffee-mode-on-0098107-886/p
83882,Camiseta Slim Listra Modal,RESERVA,Reserva > Masculino > Camisetas > Coleção,359,179.9,50,https://lojausereserva.vtexassets.com/arquivos/ids/12464990/0098402312_01.jpg?v=639071930074900000,https://www.usereserva.com/camiseta-slim-listra-modal-0098402-312/p
87822,Camisa Ml Nova Paraty,RESERVA,Reserva > Masculino > Camisas > Promoção,449,299.9,33,https://lojausereserva.vtexassets.com/arquivos/ids/12325140/0083499040_01.jpg?v=639036784956500000,https://www.usereserva.com/camisa-ml-nova-paraty-0083499-040/p
83687,Bermuda De Praia Pena Liso,RESERVA,Reserva > Masculino > Bermudas e Shorts > Coleção,599,418.9,30,https://lojausereserva.vtexassets.com/arquivos/ids/12451083/0097761040_01.jpg?v=639072084873000000,https://www.usereserva.com/bermuda-de-praia-pena-liso-0097761-040/p
